day,daily_cases,residual_trend,IMF1,high_band_energy,mid_band_energy,low_band_energy,T1_structural_score,T2_structural_score,IMF2,IMF3,IMF4
140.0,74.13086527450237,103.53513764600798,3.7473376433625134,0.43318785205413113,0.048699859571251704,0.05331466598467891,0.5479845423705328,0.7620731295035763,17.813716672169047,3.2251055480258217,-243.8710515610588
141.0,89.49451382742048,95.50197079950756,-37.08477508061687,0.37024322080684796,0.0462422152507409,0.05110409128749141,0.5693257209949165,0.7700086157669277,15.448091416280286,7.141898866413197,-237.19798744409422
142.0,87.61629944690073,88.12096396408086,-3.194584973238054,0.3068025959688559,0.04392176495532804,0.048989454772177546,0.5938935468203302,0.7770744170018086,17.33678142015518,9.22995295640146,-230.04477710457002
143.0,59.210484426887014,81.3586029124812,1.4020565140809136,0.2477937979698301,0.041715836035615676,0.04696838363836513,0.6204548404689587,0.7829239115435463,11.261879969522314,9.576410775583911,-222.53482310207008
144.0,79.2526907691787,75.18719249917547,7.797208442861344,0.19665248831568477,0.03960738843536128,0.045038394457687134,0.6474494500482945,0.7872512764235409,-9.54700258031289,8.318527650203746,-214.76854602526058
145.0,42.84191433338813,69.5846091723775,-7.694631035493962,0.155119841161793,0.03758400650025837,0.04319691772695118,0.6730807187497319,0.7898347922398085,-24.43954720896936,5.667591589465414,-206.813101020505
146.0,37.70117954457318,64.53333410777505,12.1429296764492,0.1234158317399083,0.03563694776708046,0.04144132080731186,0.6955060087692524,0.7905732667903804,-18.639308763379734,2.3116582231676825,-198.7121306849616
147.0,42.54518826569478,60.018500656777306,-11.195954680182043,0.10063253614536075,0.03376028749422614,0.039768929192642875,0.7131011710327579,0.7895071812233289,2.2620930263317285,-0.8948068031887065,-190.48670548561077
148.0,35.92383198777754,56.025257250877196,-20.325979522088897,0.08519408410879455,0.031950184765598695,0.03817704607243323,0.7247256869047738,0.7868186978607736,20.500574030560546,-3.3698685488440496,-182.1530245009175
149.0,40.61007658996457,52.53626463547177,11.063403369047704,0.07527887189690224,0.030204282826841615,0.03666297017487361,0.7298927677301646,0.7828091369792601,20.366618057571376,-4.891300299084903,-173.72366013832243
150.0,43.21714983632312,49.52952494110287,-36.689003556973965,0.06915432731537233,0.028521244092745146,0.03522401189426315,0.7287740526967552,0.7778581775828021,4.091423725307321,-5.238964593391859,-165.20188758159284
151.0,49.730523084371114,46.97668020004613,38.00065296199982,0.06541003524642543,0.026900409974328313,0.033857507723402534,0.7220365940987117,0.7723743376292745,-11.257985285186761,-4.330459496169278,-156.58006828834243
152.0,43.34841678260974,44.84211734032628,12.596862809030293,0.06308881126515434,0.02534156798971165,0.032560833026229925,0.7105851575462356,0.7667491385730139,-16.965746534788796,-2.3558906961348622,-147.8354038262784
153.0,27.01834269810554,43.08328126226368,-18.057592786713695,0.0617183995664128,0.023844803882165228,0.031331413198619866,0.6953221483210725,0.7613260634243112,-13.669919652824326,0.2860519166526749,-138.95675903298454
154.0,54.32232815287737,41.65227822526595,26.49137818588041,0.0612504840160236,0.022410414676586738,0.03016673327604572,0.6770188618275135,0.7563898831209978,-5.530537614621884,3.1904535733575075,-129.9352072850928
155.0,31.474954310499296,40.498390845793736,-22.36902983077079,0.0619229672826917,0.021038859475521678,0.02906434605577416,0.6563279980432833,0.7521740733074884,6.379298269117517,6.056179740972644,-120.78063379060471
156.0,19.610227491334097,39.571009867848886,-7.864501201474532,0.0640733309400266,0.019730727816597696,0.02802187880850402,0.6338950981035654,0.7488770717540076,18.622334821998564,8.509171883221152,-111.52430872057808
157.0,58.58635710626628,38.822748640197204,14.525959722557152,0.0679406727074232,0.01848670993109825,0.027037038659986898,0.6104831186106157,0.746675100659635,23.13277649348431,10.095749567812321,-102.20546250773371
158.0,18.507524660742725,38.21234751065869,-10.94521581864523,0.07349891237694788,0.0173075585472913,0.02610761672729193,0.5870282808592837,0.7457217334990491,17.969940624129688,10.462976193383053,-92.86227399286234
159.0,24.735169225801155,37.70667121321732,-3.3352292705377757,0.08036229349422111,0.016194037283489997,0.025231491097126392,0.5645891359708098,0.746131448015747,10.776975057130437,9.261502904317068,-83.54201990228624
160.0,20.575873862204453,37.28151380882393,-3.8991736947533977,0.08779423190053028,0.01514685557522222,0.02440662873513093,0.5442075017891661,0.7479528794671533,5.786996087310875,6.3992354710456825,-74.30203326713115
161.0,40.95900699398012,36.9209024420903,12.34727801049826,0.09482850935274034,0.014166594016769464,0.023631086415465397,0.5267393544595339,0.7511432479349618,-0.6317627218317075,2.4577049922620007,-65.19061396185786
162.0,23.366139886517196,36.61502895499633,-32.48885767356408,0.1004784854398809,0.01325362667451271,0.02290301075942305,0.5127195071595045,0.7555556807440621,-7.031561774342406,-1.770832314002823,-56.257252872988595
163.0,37.75354866567017,36.35779991227837,-23.077750282148628,0.1039750517203899,0.012408048227326897,0.022220637470388403,0.5023005520120136,0.7609460878416752,-8.851502389368742,-5.329022708949154,-47.55038398978903
164.0,42.59498192931233,36.144252939226746,54.24914849044242,0.10495467562434352,0.01162961375121651,0.021582289850313026,0.49527271635247105,0.7669988455387896,-3.1524986811656732,-7.36343983702676,-39.11842430628031
165.0,29.32823797760795,35.968168554775794,-34.37277498475628,0.10353014497704455,0.010917697773640628,0.02098637668014565,0.49114538628255705,0.7733645203443575,3.3501866244238685,-7.481450540043205,-31.009899822618184
166.0,14.839942691626971,35.820248749019626,11.170927703225962,0.1002193841779659,0.010271277161888474,0.020431389543430697,0.48926087541297647,0.7797004476324915,4.753086526874022,-5.722971052754493,-23.26934327196737
167.0,13.922835304415882,35.68801387597155,-8.956419161668554,0.09576406953592849,0.009688939823494298,0.019915899668687537,0.48891334252609936,0.7857060423590064,2.5811757929432706,-2.3601753226882685,-15.953793743975368
168.0,14.714402180190314,35.55648086054611,15.858469042719918,0.09091166446194257,0.009168918445197266,0.019438554362298088,0.48945295408477196,0.7911475832106213,-2.145826035107133,2.046651653392187,-9.11502051148748
169.0,12.99303899078279,35.4086766254497,-16.074639946058166,0.08624080276163525,0.008709145916543669,0.018998073099548835,0.49036208888988686,0.7958701604233543,-8.066058573840948,6.656600545548899,-2.7915548320572654
170.0,22.724222769379253,35.22639538022781,-11.97722353423823,0.08207991385275938,0.008307326954280884,0.01859324333727244,0.49129574970909495,0.7997967603631385,-6.877699050851674,10.324551989724448,2.976854682968933
171.0,18.879208641852838,34.99149785028439,9.582935227113735,0.07852205012796061,0.007961018963988795,0.01822291610728152,0.4920840179734902,0.8029162518967803,2.7746085666960134,12.24888911648442,8.164064306891786
172.0,54.48724653325127,34.68704497831031,29.300541801336664,0.07550125825492299,0.0076677144546921615,0.017886001445541446,0.4927012485102159,0.8052636984461429,9.77976634442759,12.048213895938092,12.76638015164798
173.0,26.125031789547723,34.29804257440438,-13.707966627305348,0.07288394495187009,0.007424917378159687,0.01758146370783949,0.49321338493842276,0.8068978291133657,6.659281472810805,9.630597748603051,16.805397545264153
174.0,8.257815082721288,33.81171164850474,19.524623768695545,0.07054112839417054,0.00723020653372291,0.017308316818615818,0.4937187070504764,0.8078810581710631,-3.8101424117316136,5.7159479020188035,20.30674102758824
175.0,7.623381257397198,33.217523462391995,-49.00334648522557,0.06838988715848149,0.007081280534612047,0.017065619495660538,0.4942968997128344,0.8082665947075673,-12.960064904470402,1.3218679495715344,23.293303369213294
176.0,39.55933458629771,32.507514468724096,19.83093861580278,0.06640945322944419,0.006975980604294536,0.01685247048957672,0.49497716169583206,0.8080949694279251,-11.93843619689742,-2.796134073069453,25.786442586886746
177.0,13.387412717442723,31.677257095056966,-6.4369350940252374,0.06464242585762967,0.006912289474087452,0.016668003873281143,0.49573027848163326,0.8073993909760769,-4.393349551479115,-6.259043498769967,27.818647211268086
178.0,25.542095497804826,30.726889918580326,5.780779120314347,0.06318715521903406,0.006888306702498737,0.01651138441337586,0.49648407124887795,0.8062166239081509,3.265341008642626,-8.679173910007227,29.443644789651817
179.0,15.806410629615627,29.662092482879636,-2.2306283964029014,0.0621803276483689,0.006902202668794885,0.01638180305198346,0.49715694427673196,0.80459825348366,11.47809686322305,-9.97747952766706,30.720014129386865
180.0,19.647598837169763,28.49489663083574,13.727992063956556,0.06176492113521033,0.006952155176553652,0.016278472524600112,0.49769995328637356,0.8026166796685407,18.366038548766024,-10.548750419993665,31.705079498607457
181.0,4.459449254940905,27.2443617598748,8.992957215531563,0.06204085986827117,0.007036273943104448,0.016200623136683506,0.49813390846342087,0.8003612424734892,16.40053497867007,-10.795599260105893,32.45177211073929
182.0,11.727768771571446,25.936614217977144,-34.10116239074273,0.06300434575756009,0.007152519190557578,0.016147498719054496,0.4985658751733536,0.7979226840766094,4.101843711844907,-10.79660123155855,33.00515595947967
183.0,13.06662060938017,24.603562929843598,25.128894305345185,0.06449468911821485,0.007298621068953498,0.016118352779745077,0.49917118925643045,0.7953684012981531,-12.629724916093286,-10.496897453297516,33.39651286255813
184.0,31.487739269715465,23.28113699844866,-13.00355912624959,0.0661782656322967,0.007472006732873586,0.016112444867663805,0.5001340771235114,0.7927154863529797,-21.955683824337086,-9.788734690280684,33.656713324173175
185.0,3.1082042595297263,22.007437544304608,25.640130108445224,0.06759898188837168,0.007669741578503499,0.016129037161363116,0.5015516828635462,0.7899115728050268,-17.569023100838592,-8.469844397483385,33.81590732711373
186.0,7.88640028427726,20.820360769794025,11.385768081200686,0.06830691800918685,0.007888490458796011,0.01616739129427019,0.503321048603957,0.7868334321667176,-4.267293352624919,-6.3566424584285555,33.90065108880652
187.0,16.232894687622938,19.7546164728329,-28.42635593333381,0.0680443474073425,0.0081245036671984,0.016226765425972827,0.5050441260558314,0.7833097818364487,12.207878035359618,-3.73240846199142,33.93263323015108
188.0,17.76087724880704,18.838862515000464,-6.1360835927594595,0.06693461623388794,0.008373631158063883,0.016306411567522088,0.5059978232493725,0.7791687888816461,20.616539317187346,-0.9935492781399894,33.934017521169665
189.0,61.79885506464592,18.093206703672816,24.973366393838262,0.06560227046740805,0.008631366903784883,0.01640557316721197,0.5052148591446886,0.7743034208983581,11.704907082244413,1.6046139071167556,33.93211096199751
190.0,29.611714994199083,17.527340770839878,-17.0560649722748,0.06516365760256518,0.008892923534203805,0.016523482961911206,0.50169421544067,0.7687398874413629,-13.984787550095447,4.185017007546357,33.954999355756065
191.0,11.179042480762693,17.139194088621267,0.974403757544612,0.06706336126720251,0.00915333553600627,0.0166593610977416,0.49470417809182005,0.7626876068074379,-33.110465510946334,6.969939055039016,34.023603823745226
192.0,7.000467783929707,16.91462499410509,-3.6044947754951715,0.07277856223392683,0.00940758739821178,0.01681241352270937,0.4840779201366614,0.7565476321241744,-30.18297121340642,9.987767447643597,34.129634738580066
193.0,52.638133762127154,16.828628525015564,-1.759560215254916,0.08345347028203812,0.009650761281294992,0.016981830652790204,0.47037440842202105,0.7508654648032912,-12.63763965014581,12.852948399136617,34.252938308298035
194.0,24.85466303398309,16.847659795688312,11.017592965079245,0.09954854699096385,0.00987819718275794,0.017166786311934565,0.45481944767731897,0.7462342082139444,7.148515697507871,15.122313787371525,34.378087685415714
195.0,38.982752152233495,16.932843628382837,-5.066199959063489,0.12059211343750285,0.010085657299003046,0.017366436945487257,0.43904024750002063,0.7431766205888246,18.612305017627378,16.409812032654276,34.504075267111624
196.0,23.609060313534908,17.044168955023075,3.0560272227865988,0.14510702638435077,0.010269485466020353,0.017579921105595323,0.4247029030372952,0.7420460962224953,16.42652461754467,16.436222766577373,34.61844148434204
197.0,37.31814759634532,17.144654881068558,20.7203653517482,0.17075373819716413,0.01042675230574459,0.01780635920630254,0.4131947440543919,0.7429785496999781,7.16670580430542,15.231104784629176,34.70327200724989
198.0,18.390123889679113,17.20384557242597,-8.573276482836755,0.19468423893996795,0.010555377084169214,0.018044853545188262,0.40544899083220093,0.7459040507143805,-0.5942331453433584,12.924531403887345,34.73525769913866
199.0,5.391383109454107,17.20022439567888,-41.59329272097043,0.21404490047401437,0.01065421832797256,0.018294488587596965,0.4019269195268448,0.7506027588740354,-3.367127950737357,9.762720276897852,34.685233563876714
200.0,4.312066015781973,17.122353641411404,24.78815101981367,0.22651505644353379,0.010723126918148747,0.018554331508713887,0.402706912833218,0.7567768097214138,-2.9226656187787516,6.201414644492253,34.528470585836374
201.0,8.46232179167918,16.968775158066823,36.87237140333749,0.23074373800299114,0.010762957590175468,0.01882343298796692,0.4076086477935603,0.764111671318459,0.519114876138128,2.593607113582,34.24536886398219
202.0,29.81727166402347,16.74686633723783,-25.136784959174506,0.22656654432623644,0.010775537370200526,0.019100828249467523,0.4162974442539126,0.7723119051809426,3.594590145973811,-0.6501997028807862,33.810558480462454
203.0,12.06862856984647,16.47064475734092,-37.05317739528409,0.21494847143752285,0.010763592267100164,0.01938553834144007,0.428344750595548,0.7811093551146743,1.3184204477612411,-3.1788376112663457,33.1994931993774
204.0,13.587028874338047,16.158092333493897,-13.631519963236238,0.19768516948345985,0.010730636292043865,0.019676571646823057,0.4432463502236164,0.7902511136365438,-7.690255424398127,-4.813357754770887,32.41979117721652
205.0,14.479216650360707,15.828774540912207,12.074643026826346,0.1769693346410926,0.010680829353591206,0.01997292561645346,0.46041307285128197,0.79947856751048,-13.691496224634102,-5.2620945811132165,31.48643900191308
206.0,3.2361518588210494,15.501696179187697,-7.8301661851282205,0.15495945824161989,0.010618812557841882,0.02027358871546242,0.4791518918578984,0.8085084296172284,-4.9371707052022735,-4.350785767753298,30.416376855869164
207.0,26.95598591147778,15.19351331705047,47.692449713436815,0.133464389323503,0.010549530751682698,0.020577542572713135,0.4986536580554748,0.8170238985535327,5.856687764887002,-2.55587046640553,29.229037167799707
208.0,8.031651285235297,14.917264032052241,-56.482221840000896,0.11379474366288274,0.010478052665987718,0.02088376432229721,0.5180013484545355,0.8246806860624316,5.40800385867245,-0.3895220259534842,27.93782040599386
209.0,9.646380968354567,14.681696770246587,28.391780845062073,0.09676342243121486,0.010409398702359811,0.02119122912527186,0.5362102934411661,0.8311294745706186,-1.3793692898278043,1.6116511862845269,26.54969568968103
210.0,0.9042911175655305,14.491204144653699,-25.508223535533705,0.08277313336748114,0.010348385298149892,0.021498912858965474,0.5523069966491794,0.8360532350249303,-5.269343759300425,3.0231711459917374,25.0783869194491
211.0,24.09348404334932,14.345977211962335,10.794523466275658,0.07192262592035036,0.010299493011011237,0.021805794960303104,0.5654426983384286,0.8392140282779088,-5.582881507906812,3.8134630655516477,23.57131974311869
212.0,10.911284184220456,14.242473347297839,9.671818076468503,0.064088321600573,0.010266763159145632,0.022110861408707015,0.5750217221124462,0.8404993427332521,-4.571228920181684,3.997233042994926,22.081167683788422
213.0,10.113648429280179,14.174730181721301,-5.211556270680405,0.05897407972019159,0.010253725253223893,0.022413107833212265,0.5808090302112967,0.8399543347827036,-3.1403507796701873,3.822634282326247,20.652987898651755
214.0,4.468498181896467,14.135959924344842,-10.80876980759605,0.05614844185069555,0.010263354798767695,0.02271154272750669,0.5829769430979284,0.8377866153823402,0.7259732460076899,3.8114839169256665,19.331496746039612
215.0,3.9281966793757115,14.119946318913616,1.4295535887430642,0.05509440492152792,0.010298058570249954,0.023005190755663447,0.5820654933504098,0.8343367253617824,4.844576352475903,4.505165353574423,18.155201328232756
216.0,35.91269628210676,14.122458243825623,-11.193731448703742,0.05528247688276714,0.01035968237437858,0.023293096130388494,0.5788614247214832,0.8300189226486476,5.905181939882211,5.880017339337564,17.162700334837655
217.0,44.29905669641362,14.142917953793686,35.25443397421875,0.05625444315374892,0.010449534803670828,0.0235743260446631,0.5742327467843991,0.8252482039483566,7.1250439751908,7.253066253176004,16.39318273874024
218.0,26.494263242065834,14.185614740464557,-21.000019647267454,0.05768820546713971,0.010568419652736657,0.023847974136732442,0.5689714447711278,0.8203744852139883,9.414849827859468,7.876243044907322,15.888565849224408
219.0,34.90157179138114,14.259652724638986,-13.772002842058768,0.05941511659427029,0.010716669587537855,0.02411316396748671,0.5636880780709737,0.8156407745516029,8.242973063479768,7.254855750668334,15.687699221871553
220.0,13.24454721858958,14.377753762203842,13.109145106232825,0.06138176383820928,0.010894174317053626,0.02436905248841463,0.5587749498634309,0.8111715288634885,4.694437093071575,5.223938700132211,15.814329670561259
221.0,21.36972336969621,14.554204414853903,-6.9259526679129335,0.06357689884730446,0.01110039785006201,0.02461483347749526,0.5544252149691457,0.8069861968570915,-1.9860618466790105,2.2871431705266527,16.26605986784381
222.0,12.105183570996779,14.802465722702593,37.12187737143221,0.06596335201739113,0.01133438130437886,0.024849740919649355,0.5506783763643294,0.803026637786826,-8.46670322828716,-0.820348196496404,17.003276775304204
223.0,0.31879064484242325,15.13290404556399,-7.2631875701194275,0.06845147353689085,0.011594730003658286,0.025073052307714002,0.5474634556757818,0.7991874429458521,-11.709724426650538,-3.537038407765452,17.95858747178929
224.0,29.99208698987156,15.55102309116188,-23.082411105576455,0.07092635744353636,0.011879586047128944,0.02528409183935356,0.5446249531377141,0.7953430628058751,-12.640297082016156,-5.587599216746532,19.05742580952446
225.0,20.40701825354348,16.056523718215992,47.070140868480244,0.0733112107038717,0.012186589952607317,0.025482233484895197,0.5419336620511809,0.791371133749394,-11.447870829363266,-6.848708801204268,20.230569320865158
226.0,12.571193547905224,16.643351508809605,-39.72140660045557,0.0756324219390751,0.012512837134177326,0.025666903900800474,0.5390957494417814,0.7871743419982833,-7.460372384318571,-7.466415002123786,21.433451262402127
227.0,10.849756109123796,17.300888070361637,6.712004720004193,0.07805691195972138,0.012854836680146356,0.025837585163375684,0.5357754647777812,0.7827026245917996,-2.3898480660757366,-7.749014639085256,22.634327524808498
228.0,7.447804093624041,18.015566918528062,13.360332030484493,0.08089228685398575,0.013208480972600545,0.025993817297403816,0.5316406257523308,0.7779746567332795,0.20347549895244624,-7.98099477264617,23.803610640778402
229.0,14.82864084919758,18.772496296581807,-12.727307492354933,0.0845585557562559,0.013569035010176464,0.026135200574670548,0.5264295971824386,0.7730945185991146,1.3177616308184454,-8.261966832654638,24.89859239788895
230.0,12.647849363220159,19.55660803268814,-11.964050674249584,0.0895431548513393,0.013931153789142982,0.026261397557873933,0.520028007254857,0.7682579726402949,-0.2245231075367856,-8.451119650416846,25.84211623959388
231.0,16.54594459610213,20.352930638746464,20.12627337980254,0.09633837882207213,0.014288934756053582,0.026372134866169704,0.5125362242970822,0.7637437313546503,-3.9543277230331846,-8.357249795801387,26.562773042500364
232.0,5.562980183473161,21.146025749295497,-7.040387475372579,0.1053457299963792,0.014636010226208354,0.026467204639625874,0.5043070370525043,0.7598882288386571,-9.575361552984523,-8.019051148974773,27.04002545759606
233.0,18.065929811641222,21.91889914916055,-32.12652873142242,0.11673353588090428,0.014965681890510923,0.02654646568115375,0.4959383573619738,0.7570466935696456,-13.64148186076597,-7.3581429943295475,27.268694640450054
234.0,12.51834885213302,22.65168659873672,8.52632846835293,0.13026139986273533,0.015271096295699641,0.026609844256055202,0.4882173245882559,0.7555472289959294,-11.032314960602916,-6.375017625410646,27.25756537024688
235.0,13.502117931431144,23.320744454438774,4.569532726081053,0.1451272443335863,0.015545456719434967,0.026657334531183827,0.4820261988329585,0.7556465810664362,-7.587476976833983,-4.880735101207708,27.043557064497975
236.0,23.885697258989193,23.898699777333285,-5.964754045275254,0.15992252393753995,0.015782263452207092,0.026688998637858664,0.47823110524065493,0.7574953826594937,-11.595652772504948,-2.39376695946868,26.65959243143979
237.0,5.624720980076841,24.35593815757533,-4.288318079461604,0.17277012630201968,0.015975571443500237,0.026704966345091095,0.47757719293971923,0.7611172401036032,-15.24310098237884,1.1913973835778784,26.13574793758926
238.0,0.971662373457436,24.663593244102962,-37.38140180813804,0.18165878385731127,0.016120251868650643,0.026705434332376418,0.48060723435228014,0.7664016696866935,-4.933442929591859,5.535975230750593,25.50031706700975
239.0,74.65753028339746,24.797358092520952,79.88835607918253,0.18490006638379122,0.0162122426937774,0.0266906650542484,0.4876087960401125,0.7731076737339688,12.878393623241879,9.998212330534583,24.779986468049348
240.0,24.306376409101205,24.741399007495232,-29.31728338711979,0.18156447818379065,0.016248772967600668,0.026660985191976103,0.49858372775779913,0.7808740054015615,25.51949774608963,13.538367613519334,23.99431357437804
241.0,21.526366001509917,24.491421434084398,-22.7676715146229,0.1717433954035536,0.01622854647079491,0.026616783691173384,0.5132276955528386,0.7892337786511832,24.976162374246996,15.351882154858169,23.151955423662027
242.0,9.191712021159292,24.055961690286978,-25.188311813618586,0.15654404627762586,0.016151872513083133,0.026558509387660516,0.5309091010386955,0.7976337074322799,14.807089257330851,15.024537045292531,22.26692433066141
243.0,25.773612208066233,23.455958901134274,4.302279787702517,0.13782652514025148,0.016020734965498797,0.026486668227630194,0.5506460656097817,0.8054604013622816,3.611283027568684,12.888657308993109,21.372051326790938
244.0,0.6194456679471978,22.722481023188863,-10.897906496899575,0.11778403757029901,0.01583879480080508,0.02640182009198633,0.5710955022660875,0.8120770167694419,-4.968406713387304,9.48461864818398,20.490866741701733
245.0,8.552158557298352,21.892977178803402,-12.651187867657043,0.09850831178235048,0.015611326124098025,0.026304575238599436,0.5905847649991367,0.8168730806293153,-12.749143410201405,5.2580758082976695,19.63354634421794
246.0,46.172298004739766,21.00715742789704,15.8390631940849,0.08166123552786622,0.015345090457651015,0.02619562220117242,0.6072240848268322,0.8193282633274446,-16.029389214903777,0.7079475804538001,18.80894579282949
247.0,9.52527557057608,20.103196035172132,-9.678514912009787,0.0683133088602485,0.015048158407448832,0.026075695960927257,0.6191244554277242,0.8190864302001284,-12.078795241750315,-3.7263120845042135,18.03053860512207
248.0,0.8950994880976962,19.21521061388986,-2.7963710602045606,0.05894492979931637,0.014729691305638592,0.02594565212565827,0.6247052222826808,0.8160290079947989,-2.9978402882776045,-7.4451798643686145,17.311816650628046
249.0,19.56153220444375,18.372350259415448,-1.3191950298885662,0.05356445614286341,0.014399697587965304,0.025806552387994557,0.6230211896094701,0.8103286667791227,5.380028950207044,-9.879586372098355,16.66966049025138
250.0,4.212438433287133,17.599325478595144,-15.612519209676444,0.05188379186235487,0.014068779251126077,0.02565979205047795,0.6140020986104525,0.8024608658239607,7.851326310979593,-10.755530648425442,16.127557119928586
251.0,35.32072588332721,16.917655221320537,17.147409952998757,0.05349796058547516,0.013747882637640582,0.02550732129732036,0.5985089566720689,0.793157410353074,6.923706632711503,-10.158248399672749,15.707445155652268
252.0,9.033697589121576,16.346967052955723,-0.9163804192966906,0.058026108382796523,0.013448065110272063,0.025351849366358897,0.5781756972374952,0.7833031575350067,3.9842899504157647,-8.25804641005112,15.421326617028539
253.0,2.783204558477648,15.90591804924656,26.36724737927723,0.06518151268296965,0.013180285201531902,0.025196916552380405,0.5550883306918958,0.773797284277618,1.1350258986691613,-5.473545114895848,15.281506129936988
254.0,2.688589435417256,15.611807203135212,-40.73852785539685,0.07475149769735874,0.012955219033303903,0.025046667355696044,0.5314096064963264,0.7654135134592555,3.4379273162707804,-2.1936821775174455,15.305286091085739
255.0,26.381456294352677,15.478865465925082,27.6616909035377,0.08649213866126965,0.012783100805993958,0.02490515559642949,0.5090580134096964,0.7586928098254945,6.765817895830518,1.3439764905407188,15.502473759049193
256.0,5.5945393269876895,15.515670912681285,0.7263036731098976,0.09997750531723963,0.012673580627924754,0.024775235437671832,0.4895055837066618,0.753889015780527,-6.236787690148184,5.066464053129656,15.870546348455193
257.0,11.996498442304475,15.72248637825532,-2.421438166516023,0.11447574784829735,0.012635589546803102,0.024657390720629394,0.4737026483841118,0.7509704466656029,-27.90096315627237,8.666461493796564,16.399208555600854
258.0,5.802043715665411,16.088889569125417,12.797103842655837,0.12893259719237868,0.012677199903175177,0.0245489243253448,0.4620987325842638,0.7496664762384577,-34.29356505243931,11.616943139816977,17.056299902275843
259.0,3.2109942342707636,16.592522691613492,-26.54055424356706,0.14211077125546612,0.012805469413154108,0.024443995090347198,0.45471671922206497,0.7495413838957664,-17.317620712254897,13.470629815464896,17.796501229561912
260.0,33.287883063854714,17.19961688834564,1.3282178191502194,0.1528665361489955,0.013026259821048656,0.024334642854087225,0.4512450911831718,0.750077648144034,6.9419751028679215,13.774238381138082,18.566561576766148
261.0,88.47915277845907,17.86716921649629,57.522790381876554,0.1604720744284794,0.01334402538048291,0.024212370221163085,0.45112843852449974,0.7507547638893788,20.67257368635848,11.914151755545355,19.31587656423508
262.0,39.22743941993722,18.546146747474914,-14.925182616513132,0.16485430126324468,0.01376157238828189,0.024069836553985292,0.4536506918823615,0.7511147660158912,20.5431480874661,7.719399046854377,20.011720828125533
263.0,22.668431074475205,19.185574491150483,-14.755539091635134,0.16664289469063825,0.014279797836112213,0.023901984592251537,0.4580144007223577,0.7508100339893025,11.594897112521059,1.8453863446676149,20.635267723781933
264.0,14.113222832351576,19.73724888161972,-13.070285417417486,0.16699609138604835,0.014897422126083845,0.023706407649021072,0.4634212118437583,0.7496317570355082,0.24264328803695925,-4.247398692031422,21.17055483151594
265.0,11.906135512851549,20.15968623079396,-2.6092811454768348,0.1672658235776529,0.015610736821827408,0.023483092547807893,0.46915391064379786,0.7475188321856564,-5.869399106855854,-8.881364804487093,21.591514553986837
266.0,2.9013187770532785,20.421086830919943,12.18202887151223,0.16862824555256745,0.01641339273089964,0.023233642358600426,0.474652019928023,0.7445479202935554,-6.777644703159407,-10.871989884877328,21.86325262791863
267.0,6.9779526703661325,20.501196465519083,-6.3501549190903885,0.1718117444445736,0.017296255555104896,0.0229605345640815,0.4795665366675944,0.7409069611157164,-3.495435713562781,-9.869256999930823,21.950366002886003
268.0,31.70187482704583,20.392260351254823,17.595084836588086,0.1770026421430611,0.01824735547530098,0.022666359410455347,0.483780257586257,0.7368569027460501,2.457736494493426,-6.603996448775767,21.835179309449497
269.0,23.498898926691435,20.099186502672254,18.866776976564008,0.18392685522260882,0.01925195324607887,0.02235343887280264,0.48738954959666053,0.7326887944214769,9.570672843515434,-2.2029462496108834,21.49969028277978
270.0,65.93825169309483,19.638329888382998,13.445611689450224,0.1920332431602978,0.02029273888989811,0.022023528122697672,0.49065681244390646,0.7286841931898231,15.191635345703427,2.317074883874486,20.921019773714978
271.0,5.222640483847369,19.03521467376026,-65.63999555421435,0.20067346511358797,0.021350170439197284,0.02167766134188602,0.49395253152942187,0.7250851234737825,15.163537733196009,6.077478591111792,20.073886938655658
272.0,37.190305268542744,18.32180366885004,16.056931236412158,0.2091952869292718,0.02240295016607962,0.02131609954395032,0.49770614648634204,0.7220760988709436,7.126999224695335,8.50460506202438,18.938867318071846
273.0,13.158146924151024,17.533190180156794,-3.1355415773722135,0.21692781197152503,0.02342862530197693,0.020938206852485874,0.50237629905475,0.7197766032098516,-6.480709654706671,9.478478247159515,17.511414445397605
274.0,5.956207961575522,16.70411590536464,-17.435963941588117,0.22310568667763048,0.024404290363359706,0.020542637906445865,0.508438911983309,0.7182396574450517,-15.32520601382147,8.99291795959375,15.80382818959346
275.0,30.12494726953011,15.865950720667623,19.830468926134287,0.22681899521210958,0.025307359769726357,0.020127850084401867,0.5163825104312949,0.717451572826941,-15.653165066983307,7.185815675592504,13.84155483467911
276.0,11.485751427259071,15.044622525639266,35.992636620881875,0.22706506093023765,0.026116373201086066,0.019693212928914197,0.5266975500455542,0.7173296358021193,-13.897260802671775,4.475524628544329,11.667293556510478
277.0,0.44591009600757703,14.259887170592373,-43.42635419239798,0.22292323833778566,0.026811792586861977,0.01924031157464819,0.5398490698352749,0.7177176683614351,-8.04657005956913,1.4166660343468909,9.333234647265227
278.0,3.215676636837811,13.525654840270793,4.715136151942412,0.21380402903742451,0.0273767489632086,0.018774505691023156,0.5562258006940658,0.7183833934883805,3.1657291189722514,-1.4858019354613419,6.895318423611361
279.0,50.351953562620956,12.851464159030675,37.4033677711961,0.19967734382977245,0.027797699623332152,0.018305567986769734,0.5760604817583648,0.7190253148731746,11.281538319543435,-3.9218392629624703,4.412161834837556
